val1,val2,val3,val4,best_move,dist_to_id
109.0,-294.0,-294.0,793.0,0.0,8.0
10.0,33.0,-27.0,-89.0,1.0,8.0
10.0,93.0,-27.0,-251.0,2.0,8.0
199.0,63.0,-537.0,-170.0,3.0,8.0
10.0,33.0,-27.0,-89.0,0.0,8.0
-179.0,63.0,483.0,-170.0,1.0,8.0
991.0,2679.0,-2673.0,-7226.0,2.0,8.0
109.0,-294.0,-294.0,793.0,3.0,8.0
991.0,-3267.0,-2673.0,8812.0,0.0,8.0
1873.0,-294.0,-5052.0,793.0,1.0,8.0
109.0,-294.0,-294.0,793.0,2.0,8.0
-1754.0,-621.0,4731.0,1675.0,3.0,8.0
109.0,-948.0,-294.0,2557.0,0.0,8.0
1972.0,-621.0,-5319.0,1675.0,1.0,8.0
-773.0,-2613.0,2085.0,7048.0,2.0,8.0
-1655.0,-294.0,4464.0,793.0,3.0,8.0
-773.0,2025.0,2085.0,-5462.0,0.0,8.0
109.0,-294.0,-294.0,793.0,1.0,8.0
109.0,360.0,-294.0,-971.0,2.0,8.0
208.0,33.0,-561.0,-89.0,3.0,8.0
109.0,-294.0,-294.0,793.0,0.0,8.0
10.0,33.0,-27.0,-89.0,1.0,8.0
109.0,360.0,-294.0,-971.0,2.0,8.0
208.0,33.0,-561.0,-89.0,3.0,8.0
109.0,-294.0,-294.0,793.0,0.0,8.0
10.0,33.0,-27.0,-89.0,1.0,8.0
208.0,33.0,-561.0,-89.0,2.0,8.0
-1565.0,-591.0,4221.0,1594.0,3.0,8.0
208.0,-1215.0,-561.0,3277.0,0.0,8.0
1981.0,-591.0,-5343.0,1594.0,1.0,8.0
307.0,954.0,-828.0,-2573.0,2.0,8.0
406.0,33.0,-1095.0,-89.0,3.0,8.0
307.0,-888.0,-828.0,2395.0,0.0,8.0
208.0,33.0,-561.0,-89.0,1.0,8.0
208.0,1281.0,-561.0,-3455.0,2.0,8.0
2179.0,657.0,-5877.0,-1772.0,3.0,8.0
208.0,33.0,-561.0,-89.0,0.0,8.0
-1763.0,657.0,4755.0,-1772.0,1.0,8.0
-971.0,-2553.0,2619.0,6886.0,2.0,8.0
109.0,360.0,-294.0,-971.0,3.0,8.0
-971.0,3273.0,2619.0,-8828.0,0.0,8.0
-2051.0,360.0,5532.0,-971.0,1.0,8.0
109.0,360.0,-294.0,-971.0,2.0,8.0
208.0,33.0,-561.0,-89.0,3.0,8.0
109.0,-294.0,-294.0,793.0,0.0,8.0
10.0,33.0,-27.0,-89.0,1.0,8.0
1189.0,3927.0,-3207.0,-10592.0,2.0,8.0
2269.0,360.0,-6120.0,-971.0,3.0,8.0
1189.0,-3207.0,-3207.0,8650.0,0.0,8.0
109.0,360.0,-294.0,-971.0,1.0,8.0
109.0,1014.0,-294.0,-2735.0,2.0,8.0
2170.0,687.0,-5853.0,-1853.0,3.0,8.0
109.0,360.0,-294.0,-971.0,0.0,8.0
-1952.0,687.0,5265.0,-1853.0,1.0,8.0
-368.0,-1041.0,993.0,2809.0,2.0,8.0
-179.0,63.0,483.0,-170.0,3.0,8.0
-368.0,1167.0,993.0,-3149.0,0.0,8.0
-557.0,63.0,1503.0,-170.0,1.0,8.0
-179.0,63.0,483.0,-170.0,2.0,8.0
1621.0,600.0,-4374.0,-1619.0,3.0,8.0
-179.0,1137.0,483.0,-3068.0,0.0,8.0
-1979.0,600.0,5340.0,-1619.0,1.0,8.0
10.0,93.0,-27.0,-251.0,2.0,8.0
199.0,63.0,-537.0,-170.0,3.0,8.0
10.0,33.0,-27.0,-89.0,0.0,8.0
-179.0,63.0,483.0,-170.0,1.0,8.0
-179.0,-1011.0,483.0,2728.0,2.0,8.0
-1601.0,-474.0,4320.0,1279.0,3.0,8.0
-179.0,63.0,483.0,-170.0,0.0,8.0
1243.0,-474.0,-3354.0,1279.0,1.0,8.0
-89.0,-234.0,240.0,631.0,2.0,8.0
10.0,33.0,-27.0,-89.0,3.0,8.0
-89.0,300.0,240.0,-809.0,0.0,8.0
-188.0,33.0,507.0,-89.0,1.0,8.0
10.0,33.0,-27.0,-89.0,2.0,8.0
19.0,3.0,-51.0,-8.0,3.0,8.0
10.0,-27.0,-27.0,73.0,0.0,8.0
1.0,3.0,-3.0,-8.0,1.0,8.0
109.0,360.0,-294.0,-971.0,2.0,8.0
208.0,33.0,-561.0,-89.0,3.0,8.0
109.0,-294.0,-294.0,793.0,0.0,8.0
10.0,33.0,-27.0,-89.0,1.0,8.0
10.0,93.0,-27.0,-251.0,2.0,8.0
199.0,63.0,-537.0,-170.0,3.0,8.0
10.0,33.0,-27.0,-89.0,0.0,8.0
-179.0,63.0,483.0,-170.0,1.0,8.0
10.0,93.0,-27.0,-251.0,2.0,8.0
199.0,63.0,-537.0,-170.0,3.0,8.0
10.0,33.0,-27.0,-89.0,0.0,8.0
-179.0,63.0,483.0,-170.0,1.0,8.0
199.0,63.0,-537.0,-170.0,2.0,8.0
-1403.0,-534.0,3786.0,1441.0,3.0,8.0
199.0,-1131.0,-537.0,3052.0,0.0,8.0
1801.0,-534.0,-4860.0,1441.0,1.0,8.0
388.0,1227.0,-1047.0,-3311.0,2.0,8.0
577.0,63.0,-1557.0,-170.0,3.0,8.0
388.0,-1101.0,-1047.0,2971.0,0.0,8.0
199.0,63.0,-537.0,-170.0,1.0,8.0
199.0,1257.0,-537.0,-3392.0,2.0,8.0
2179.0,660.0,-5880.0,-1781.0,3.0,8.0
199.0,63.0,-537.0,-170.0,0.0,8.0
-1781.0,660.0,4806.0,-1781.0,1.0,8.0
-269.0,-714.0,726.0,1927.0,2.0,8.0
10.0,93.0,-27.0,-251.0,3.0,8.0
-269.0,900.0,726.0,-2429.0,0.0,8.0
-548.0,93.0,1479.0,-251.0,1.0,8.0
10.0,93.0,-27.0,-251.0,2.0,8.0
199.0,63.0,-537.0,-170.0,3.0,8.0
10.0,33.0,-27.0,-89.0,0.0,8.0
-179.0,63.0,483.0,-170.0,1.0,8.0
289.0,960.0,-780.0,-2591.0,2.0,8.0
568.0,93.0,-1533.0,-251.0,3.0,8.0
289.0,-774.0,-780.0,2089.0,0.0,8.0
10.0,93.0,-27.0,-251.0,1.0,8.0
10.0,153.0,-27.0,-413.0,2.0,8.0
379.0,123.0,-1023.0,-332.0,3.0,8.0
10.0,93.0,-27.0,-251.0,0.0,8.0
-359.0,123.0,969.0,-332.0,1.0,8.0
-71.0,-207.0,201.0,586.0,2.0,8.0
-53.0,6.0,150.0,-17.0,3.0,8.0
-71.0,219.0,201.0,-620.0,0.0,8.0
-89.0,6.0,252.0,-17.0,1.0,8.0
-53.0,6.0,150.0,-17.0,2.0,8.0
442.0,165.0,-1251.0,-467.0,3.0,8.0
-53.0,324.0,150.0,-917.0,0.0,8.0
-548.0,165.0,1551.0,-467.0,1.0,8.0
-35.0,-99.0,99.0,280.0,2.0,8.0
-17.0,6.0,48.0,-17.0,3.0,8.0
-35.0,111.0,99.0,-314.0,0.0,8.0
-53.0,6.0,150.0,-17.0,1.0,8.0
-53.0,-312.0,150.0,883.0,2.0,8.0
-512.0,-153.0,1449.0,433.0,3.0,8.0
-53.0,6.0,150.0,-17.0,0.0,8.0
406.0,-153.0,-1149.0,433.0,1.0,8.0
-368.0,-993.0,1041.0,2809.0,2.0,8.0
-35.0,111.0,99.0,-314.0,3.0,8.0
-368.0,1215.0,1041.0,-3437.0,0.0,8.0
-701.0,111.0,1983.0,-314.0,1.0,8.0
-35.0,111.0,99.0,-314.0,2.0,8.0
613.0,216.0,-1734.0,-611.0,3.0,8.0
-35.0,321.0,99.0,-908.0,0.0,8.0
-683.0,216.0,1932.0,-611.0,1.0,8.0
298.0,1005.0,-843.0,-2843.0,2.0,8.0
631.0,111.0,-1785.0,-314.0,3.0,8.0
298.0,-783.0,-843.0,2215.0,0.0,8.0
-35.0,111.0,99.0,-314.0,1.0,8.0
-35.0,-99.0,99.0,280.0,2.0,8.0
-17.0,6.0,48.0,-17.0,3.0,8.0
-35.0,111.0,99.0,-314.0,0.0,8.0
-53.0,6.0,150.0,-17.0,1.0,8.0
-35.0,-99.0,99.0,280.0,2.0,8.0
-17.0,6.0,48.0,-17.0,3.0,8.0
-35.0,111.0,99.0,-314.0,0.0,8.0
-53.0,6.0,150.0,-17.0,1.0,8.0
-17.0,6.0,48.0,-17.0,2.0,8.0
154.0,57.0,-435.0,-161.0,3.0,8.0
-17.0,108.0,48.0,-305.0,0.0,8.0
-188.0,57.0,531.0,-161.0,1.0,8.0
1.0,9.0,-3.0,-26.0,2.0,8.0
19.0,6.0,-54.0,-17.0,3.0,8.0
1.0,3.0,-3.0,-8.0,0.0,8.0
-17.0,6.0,48.0,-17.0,1.0,8.0
-17.0,-96.0,48.0,271.0,2.0,8.0
-152.0,-45.0,429.0,127.0,3.0,8.0
-17.0,6.0,48.0,-17.0,0.0,8.0
118.0,-45.0,-333.0,127.0,1.0,8.0
262.0,687.0,-741.0,-1943.0,2.0,8.0
-35.0,-99.0,99.0,280.0,3.0,8.0
262.0,-885.0,-741.0,2503.0,0.0,8.0
559.0,-99.0,-1581.0,280.0,1.0,8.0
-35.0,-99.0,99.0,280.0,2.0,8.0
-17.0,6.0,48.0,-17.0,3.0,8.0
-35.0,111.0,99.0,-314.0,0.0,8.0
-53.0,6.0,150.0,-17.0,1.0,8.0
-332.0,-1095.0,939.0,3097.0,2.0,8.0
-629.0,-99.0,1779.0,280.0,3.0,8.0
-332.0,897.0,939.0,-2537.0,0.0,8.0
-35.0,-99.0,99.0,280.0,1.0,8.0
-35.0,-309.0,99.0,874.0,2.0,8.0
-647.0,-204.0,1830.0,577.0,3.0,8.0
-35.0,-99.0,99.0,280.0,0.0,8.0
577.0,-204.0,-1632.0,577.0,1.0,8.0
-359.0,-1020.0,1014.0,2881.0,2.0,8.0
-188.0,57.0,531.0,-161.0,3.0,8.0
-359.0,1134.0,1014.0,-3203.0,0.0,8.0
-530.0,57.0,1497.0,-161.0,1.0,8.0
-188.0,57.0,531.0,-161.0,2.0,8.0
1675.0,621.0,-4731.0,-1754.0,3.0,8.0
-188.0,1185.0,531.0,-3347.0,0.0,8.0
-2051.0,621.0,5793.0,-1754.0,1.0,8.0
-17.0,6.0,48.0,-17.0,2.0,8.0
154.0,57.0,-435.0,-161.0,3.0,8.0
-17.0,108.0,48.0,-305.0,0.0,8.0
-188.0,57.0,531.0,-161.0,1.0,8.0
-188.0,-1071.0,531.0,3025.0,2.0,8.0
-1709.0,-507.0,4827.0,1432.0,3.0,8.0
-188.0,57.0,531.0,-161.0,0.0,8.0
1333.0,-507.0,-3765.0,1432.0,1.0,8.0
-341.0,-915.0,963.0,2584.0,2.0,8.0
-17.0,108.0,48.0,-305.0,3.0,8.0
-341.0,1131.0,963.0,-3194.0,0.0,8.0
-665.0,108.0,1878.0,-305.0,1.0,8.0
-17.0,108.0,48.0,-305.0,2.0,8.0
460.0,159.0,-1299.0,-449.0,3.0,8.0
-17.0,210.0,48.0,-593.0,0.0,8.0
-494.0,159.0,1395.0,-449.0,1.0,8.0
307.0,1029.0,-867.0,-2906.0,2.0,8.0
631.0,108.0,-1782.0,-305.0,3.0,8.0
307.0,-813.0,-867.0,2296.0,0.0,8.0
-17.0,108.0,48.0,-305.0,1.0,8.0
-17.0,6.0,48.0,-17.0,2.0,8.0
154.0,57.0,-435.0,-161.0,3.0,8.0
-17.0,108.0,48.0,-305.0,0.0,8.0
-188.0,57.0,531.0,-161.0,1.0,8.0
-17.0,6.0,48.0,-17.0,2.0,8.0
154.0,57.0,-435.0,-161.0,3.0,8.0
-17.0,108.0,48.0,-305.0,0.0,8.0
-188.0,57.0,531.0,-161.0,1.0,8.0
154.0,57.0,-435.0,-161.0,2.0,8.0
-1061.0,-405.0,2997.0,1144.0,3.0,8.0
154.0,-867.0,-435.0,2449.0,0.0,8.0
1369.0,-405.0,-3867.0,1144.0,1.0,8.0
325.0,1032.0,-918.0,-2915.0,2.0,8.0
496.0,57.0,-1401.0,-161.0,3.0,8.0
325.0,-918.0,-918.0,2593.0,0.0,8.0
154.0,57.0,-435.0,-161.0,1.0,8.0
154.0,981.0,-435.0,-2771.0,2.0,8.0
1711.0,519.0,-4833.0,-1466.0,3.0,8.0
154.0,57.0,-435.0,-161.0,0.0,8.0
-1403.0,519.0,3963.0,-1466.0,1.0,8.0
-35.0,-99.0,99.0,280.0,2.0,8.0
-17.0,6.0,48.0,-17.0,3.0,8.0
-35.0,111.0,99.0,-314.0,0.0,8.0
-53.0,6.0,150.0,-17.0,1.0,8.0
-17.0,6.0,48.0,-17.0,2.0,8.0
154.0,57.0,-435.0,-161.0,3.0,8.0
-17.0,108.0,48.0,-305.0,0.0,8.0
-188.0,57.0,531.0,-161.0,1.0,8.0
1.0,9.0,-3.0,-26.0,2.0,8.0
19.0,6.0,-54.0,-17.0,3.0,8.0
1.0,3.0,-3.0,-8.0,0.0,8.0
-17.0,6.0,48.0,-17.0,1.0,8.0
-17.0,-96.0,48.0,271.0,2.0,8.0
-152.0,-45.0,429.0,127.0,3.0,8.0
-17.0,6.0,48.0,-17.0,0.0,8.0
118.0,-45.0,-333.0,127.0,1.0,8.0
-35.0,-99.0,99.0,280.0,2.0,8.0
-17.0,6.0,48.0,-17.0,3.0,8.0
-35.0,111.0,99.0,-314.0,0.0,8.0
-53.0,6.0,150.0,-17.0,1.0,8.0
-17.0,6.0,48.0,-17.0,2.0,8.0
154.0,57.0,-435.0,-161.0,3.0,8.0
-17.0,108.0,48.0,-305.0,0.0,8.0
-188.0,57.0,531.0,-161.0,1.0,8.0
1.0,9.0,-3.0,-26.0,2.0,8.0
19.0,6.0,-54.0,-17.0,3.0,8.0
1.0,3.0,-3.0,-8.0,0.0,8.0
-17.0,6.0,48.0,-17.0,1.0,8.0
-17.0,-96.0,48.0,271.0,2.0,8.0
-152.0,-45.0,429.0,127.0,3.0,8.0
-17.0,6.0,48.0,-17.0,0.0,8.0
118.0,-45.0,-333.0,127.0,1.0,8.0
-8.0,-21.0,21.0,55.0,2.0,8.0
1.0,3.0,-3.0,-8.0,3.0,8.0
-8.0,27.0,21.0,-71.0,0.0,8.0
-17.0,3.0,45.0,-8.0,1.0,8.0
1.0,3.0,-3.0,-8.0,2.0,8.0
1.0,0.0,0.0,1.0,3.0,8.0
1.0,-3.0,-3.0,10.0,0.0,8.0
1.0,0.0,-6.0,1.0,1.0,8.0
10.0,33.0,-27.0,-89.0,2.0,8.0
19.0,3.0,-51.0,-8.0,3.0,8.0
10.0,-27.0,-27.0,73.0,0.0,8.0
1.0,3.0,-3.0,-8.0,1.0,8.0
1.0,9.0,-3.0,-26.0,2.0,8.0
19.0,6.0,-54.0,-17.0,3.0,8.0
1.0,3.0,-3.0,-8.0,0.0,8.0
-17.0,6.0,48.0,-17.0,1.0,8.0
1.0,9.0,-3.0,-26.0,2.0,8.0
19.0,6.0,-54.0,-17.0,3.0,8.0
1.0,3.0,-3.0,-8.0,0.0,8.0
-17.0,6.0,48.0,-17.0,1.0,8.0
19.0,6.0,-54.0,-17.0,2.0,8.0
-134.0,-51.0,381.0,145.0,3.0,8.0
19.0,-108.0,-54.0,307.0,0.0,8.0
172.0,-51.0,-489.0,145.0,1.0,8.0
37.0,117.0,-105.0,-332.0,2.0,8.0
55.0,6.0,-156.0,-17.0,3.0,8.0
37.0,-105.0,-105.0,298.0,0.0,8.0
19.0,6.0,-54.0,-17.0,1.0,8.0
19.0,120.0,-54.0,-341.0,2.0,8.0
208.0,63.0,-591.0,-179.0,3.0,8.0
19.0,6.0,-54.0,-17.0,0.0,8.0
-170.0,63.0,483.0,-179.0,1.0,8.0
-26.0,-69.0,75.0,199.0,2.0,8.0
1.0,9.0,-3.0,-26.0,3.0,8.0
-26.0,87.0,75.0,-251.0,0.0,8.0
-53.0,9.0,153.0,-26.0,1.0,8.0
1.0,9.0,-3.0,-26.0,2.0,8.0
19.0,6.0,-54.0,-17.0,3.0,8.0
1.0,3.0,-3.0,-8.0,0.0,8.0
-17.0,6.0,48.0,-17.0,1.0,8.0
28.0,93.0,-81.0,-269.0,2.0,8.0
55.0,9.0,-159.0,-26.0,3.0,8.0
28.0,-75.0,-81.0,217.0,0.0,8.0
1.0,9.0,-3.0,-26.0,1.0,8.0
1.0,15.0,-3.0,-44.0,2.0,8.0
37.0,12.0,-108.0,-35.0,3.0,8.0
1.0,9.0,-3.0,-26.0,0.0,8.0
-35.0,12.0,102.0,-35.0,1.0,8.0
253.0,714.0,-714.0,-2015.0,2.0,8.0
118.0,-45.0,-333.0,127.0,3.0,8.0
253.0,-804.0,-714.0,2269.0,0.0,8.0
388.0,-45.0,-1095.0,127.0,1.0,8.0
118.0,-45.0,-333.0,127.0,2.0,8.0
-1079.0,-399.0,3045.0,1126.0,3.0,8.0
118.0,-753.0,-333.0,2125.0,0.0,8.0
1315.0,-399.0,-3711.0,1126.0,1.0,8.0
-17.0,-96.0,48.0,271.0,2.0,8.0
-152.0,-45.0,429.0,127.0,3.0,8.0
-17.0,6.0,48.0,-17.0,0.0,8.0
118.0,-45.0,-333.0,127.0,1.0,8.0
118.0,663.0,-333.0,-1871.0,2.0,8.0
1045.0,309.0,-2949.0,-872.0,3.0,8.0
118.0,-45.0,-333.0,127.0,0.0,8.0
-809.0,309.0,2283.0,-872.0,1.0,8.0
-35.0,-99.0,99.0,280.0,2.0,8.0
-17.0,6.0,48.0,-17.0,3.0,8.0
-35.0,111.0,99.0,-314.0,0.0,8.0
-53.0,6.0,150.0,-17.0,1.0,8.0
-17.0,6.0,48.0,-17.0,2.0,8.0
154.0,57.0,-435.0,-161.0,3.0,8.0
-17.0,108.0,48.0,-305.0,0.0,8.0
-188.0,57.0,531.0,-161.0,1.0,8.0
1.0,9.0,-3.0,-26.0,2.0,8.0
19.0,6.0,-54.0,-17.0,3.0,8.0
1.0,3.0,-3.0,-8.0,0.0,8.0
-17.0,6.0,48.0,-17.0,1.0,8.0
-17.0,-96.0,48.0,271.0,2.0,8.0
-152.0,-45.0,429.0,127.0,3.0,8.0
-17.0,6.0,48.0,-17.0,0.0,8.0
118.0,-45.0,-333.0,127.0,1.0,8.0
-17.0,-96.0,48.0,271.0,2.0,8.0
-152.0,-45.0,429.0,127.0,3.0,8.0
-17.0,6.0,48.0,-17.0,0.0,8.0
118.0,-45.0,-333.0,127.0,1.0,8.0
-152.0,-45.0,429.0,127.0,2.0,8.0
1081.0,411.0,-3051.0,-1160.0,3.0,8.0
-152.0,867.0,429.0,-2447.0,0.0,8.0
-1385.0,411.0,3909.0,-1160.0,1.0,8.0
-287.0,-906.0,810.0,2557.0,2.0,8.0
-422.0,-45.0,1191.0,127.0,3.0,8.0
-287.0,816.0,810.0,-2303.0,0.0,8.0
-152.0,-45.0,429.0,127.0,1.0,8.0
-152.0,-957.0,429.0,2701.0,2.0,8.0
-1655.0,-501.0,4671.0,1414.0,3.0,8.0
-152.0,-45.0,429.0,127.0,0.0,8.0
1351.0,-501.0,-3813.0,1414.0,1.0,8.0
271.0,717.0,-765.0,-2024.0,2.0,8.0
-17.0,-96.0,48.0,271.0,3.0,8.0
271.0,-909.0,-765.0,2566.0,0.0,8.0
559.0,-96.0,-1578.0,271.0,1.0,8.0
-17.0,-96.0,48.0,271.0,2.0,8.0
-152.0,-45.0,429.0,127.0,3.0,8.0
-17.0,6.0,48.0,-17.0,0.0,8.0
118.0,-45.0,-333.0,127.0,1.0,8.0
-305.0,-1011.0,861.0,2854.0,2.0,8.0
-593.0,-96.0,1674.0,271.0,3.0,8.0
-305.0,819.0,861.0,-2312.0,0.0,8.0
-17.0,-96.0,48.0,271.0,1.0,8.0
-17.0,-198.0,48.0,559.0,2.0,8.0
-458.0,-147.0,1293.0,415.0,3.0,8.0
-17.0,-96.0,48.0,271.0,0.0,8.0
424.0,-147.0,-1197.0,415.0,1.0,8.0
-26.0,-75.0,69.0,199.0,2.0,8.0
-17.0,3.0,45.0,-8.0,3.0,8.0
-26.0,81.0,69.0,-215.0,0.0,8.0
-35.0,3.0,93.0,-8.0,1.0,8.0
-17.0,3.0,45.0,-8.0,2.0,8.0
145.0,54.0,-384.0,-143.0,3.0,8.0
-17.0,105.0,45.0,-278.0,0.0,8.0
-179.0,54.0,474.0,-143.0,1.0,8.0
-8.0,-21.0,21.0,55.0,2.0,8.0
1.0,3.0,-3.0,-8.0,3.0,8.0
-8.0,27.0,21.0,-71.0,0.0,8.0
-17.0,3.0,45.0,-8.0,1.0,8.0
-17.0,-99.0,45.0,262.0,2.0,8.0
-161.0,-48.0,426.0,127.0,3.0,8.0
-17.0,3.0,45.0,-8.0,0.0,8.0
127.0,-48.0,-336.0,127.0,1.0,8.0
-89.0,-240.0,234.0,631.0,2.0,8.0
-8.0,27.0,21.0,-71.0,3.0,8.0
-89.0,294.0,234.0,-773.0,0.0,8.0
-170.0,27.0,447.0,-71.0,1.0,8.0
-8.0,27.0,21.0,-71.0,2.0,8.0
145.0,51.0,-381.0,-134.0,3.0,8.0
-8.0,75.0,21.0,-197.0,0.0,8.0
-161.0,51.0,423.0,-134.0,1.0,8.0
73.0,246.0,-192.0,-647.0,2.0,8.0
154.0,27.0,-405.0,-71.0,3.0,8.0
73.0,-192.0,-192.0,505.0,0.0,8.0
-8.0,27.0,21.0,-71.0,1.0,8.0
-8.0,-21.0,21.0,55.0,2.0,8.0
1.0,3.0,-3.0,-8.0,3.0,8.0
-8.0,27.0,21.0,-71.0,0.0,8.0
-17.0,3.0,45.0,-8.0,1.0,8.0
-8.0,-21.0,21.0,55.0,2.0,8.0
1.0,3.0,-3.0,-8.0,3.0,8.0
-8.0,27.0,21.0,-71.0,0.0,8.0
-17.0,3.0,45.0,-8.0,1.0,8.0
1.0,3.0,-3.0,-8.0,2.0,8.0
1.0,0.0,0.0,1.0,3.0,8.0
1.0,-3.0,-3.0,10.0,0.0,8.0
1.0,0.0,-6.0,1.0,1.0,8.0
10.0,33.0,-27.0,-89.0,2.0,8.0
19.0,3.0,-51.0,-8.0,3.0,8.0
10.0,-27.0,-27.0,73.0,0.0,8.0
1.0,3.0,-3.0,-8.0,1.0,8.0
1.0,9.0,-3.0,-26.0,2.0,8.0
19.0,6.0,-54.0,-17.0,3.0,8.0
1.0,3.0,-3.0,-8.0,0.0,8.0
-17.0,6.0,48.0,-17.0,1.0,8.0
55.0,144.0,-144.0,-377.0,2.0,8.0
-8.0,-21.0,21.0,55.0,3.0,8.0
55.0,-186.0,-144.0,487.0,0.0,8.0
118.0,-21.0,-309.0,55.0,1.0,8.0
-8.0,-21.0,21.0,55.0,2.0,8.0
1.0,3.0,-3.0,-8.0,3.0,8.0
-8.0,27.0,21.0,-71.0,0.0,8.0
-17.0,3.0,45.0,-8.0,1.0,8.0
-71.0,-234.0,186.0,613.0,2.0,8.0
-134.0,-21.0,351.0,55.0,3.0,8.0
-71.0,192.0,186.0,-503.0,0.0,8.0
-8.0,-21.0,21.0,55.0,1.0,8.0
-8.0,-69.0,21.0,181.0,2.0,8.0
-143.0,-45.0,375.0,118.0,3.0,8.0
-8.0,-21.0,21.0,55.0,0.0,8.0
127.0,-45.0,-333.0,118.0,1.0,8.0
1.0,3.0,-9.0,-26.0,2.0,8.0
1.0,0.0,-6.0,1.0,3.0,8.0
1.0,-3.0,-9.0,28.0,0.0,8.0
1.0,0.0,-12.0,1.0,1.0,8.0
1.0,0.0,-6.0,1.0,2.0,8.0
-8.0,-3.0,51.0,19.0,3.0,8.0
1.0,-6.0,-6.0,37.0,0.0,8.0
10.0,-3.0,-63.0,19.0,1.0,8.0
1.0,3.0,-3.0,-8.0,2.0,8.0
1.0,0.0,0.0,1.0,3.0,8.0
1.0,-3.0,-3.0,10.0,0.0,8.0
1.0,0.0,-6.0,1.0,1.0,8.0
1.0,6.0,-6.0,-35.0,2.0,8.0
10.0,3.0,-57.0,-17.0,3.0,8.0
1.0,0.0,-6.0,1.0,0.0,8.0
-8.0,3.0,45.0,-17.0,1.0,8.0
10.0,27.0,-33.0,-89.0,2.0,8.0
1.0,-3.0,-3.0,10.0,3.0,8.0
10.0,-33.0,-33.0,109.0,0.0,8.0
19.0,-3.0,-63.0,10.0,1.0,8.0
1.0,-3.0,-3.0,10.0,2.0,8.0
-17.0,-6.0,54.0,19.0,3.0,8.0
1.0,-9.0,-3.0,28.0,0.0,8.0
19.0,-6.0,-60.0,19.0,1.0,8.0
-8.0,-27.0,27.0,91.0,2.0,8.0
-17.0,-3.0,57.0,10.0,3.0,8.0
-8.0,21.0,27.0,-71.0,0.0,8.0
1.0,-3.0,-3.0,10.0,1.0,8.0
1.0,3.0,-3.0,-8.0,2.0,8.0
1.0,0.0,0.0,1.0,3.0,8.0
1.0,-3.0,-3.0,10.0,0.0,8.0
1.0,0.0,-6.0,1.0,1.0,8.0
1.0,3.0,-3.0,-8.0,2.0,8.0
1.0,0.0,0.0,1.0,3.0,8.0
1.0,-3.0,-3.0,10.0,0.0,8.0
1.0,0.0,-6.0,1.0,1.0,8.0
1.0,0.0,0.0,1.0,2.0,8.0
-8.0,-3.0,3.0,1.0,3.0,8.0
1.0,-6.0,0.0,1.0,0.0,8.0
10.0,-3.0,-3.0,1.0,1.0,8.0
1.0,3.0,3.0,10.0,2.0,8.0
1.0,0.0,6.0,1.0,3.0,8.0
1.0,-3.0,3.0,-8.0,0.0,8.0
1.0,0.0,0.0,1.0,1.0,8.0
1.0,6.0,0.0,1.0,2.0,8.0
10.0,3.0,3.0,1.0,3.0,8.0
1.0,0.0,0.0,1.0,0.0,8.0
-8.0,3.0,-3.0,1.0,1.0,8.0
-8.0,-21.0,21.0,55.0,2.0,8.0
1.0,3.0,-3.0,-8.0,3.0,8.0
-8.0,27.0,21.0,-71.0,0.0,8.0
-17.0,3.0,45.0,-8.0,1.0,8.0
1.0,3.0,-3.0,-8.0,2.0,8.0
1.0,0.0,0.0,1.0,3.0,8.0
1.0,-3.0,-3.0,10.0,0.0,8.0
1.0,0.0,-6.0,1.0,1.0,8.0
10.0,33.0,-27.0,-89.0,2.0,8.0
19.0,3.0,-51.0,-8.0,3.0,8.0
10.0,-27.0,-27.0,73.0,0.0,8.0
1.0,3.0,-3.0,-8.0,1.0,8.0
1.0,9.0,-3.0,-26.0,2.0,8.0
19.0,6.0,-54.0,-17.0,3.0,8.0
1.0,3.0,-3.0,-8.0,0.0,8.0
-17.0,6.0,48.0,-17.0,1.0,8.0
-8.0,-21.0,21.0,55.0,2.0,8.0
1.0,3.0,-3.0,-8.0,3.0,8.0
-8.0,27.0,21.0,-71.0,0.0,8.0
-17.0,3.0,45.0,-8.0,1.0,8.0
1.0,3.0,-3.0,-8.0,2.0,8.0
1.0,0.0,0.0,1.0,3.0,8.0
1.0,-3.0,-3.0,10.0,0.0,8.0
1.0,0.0,-6.0,1.0,1.0,8.0
10.0,33.0,-27.0,-89.0,2.0,8.0
19.0,3.0,-51.0,-8.0,3.0,8.0
10.0,-27.0,-27.0,73.0,0.0,8.0
1.0,3.0,-3.0,-8.0,1.0,8.0
1.0,9.0,-3.0,-26.0,2.0,8.0
19.0,6.0,-54.0,-17.0,3.0,8.0
1.0,3.0,-3.0,-8.0,0.0,8.0
-17.0,6.0,48.0,-17.0,1.0,8.0
91.0,246.0,-246.0,-665.0,2.0,8.0
10.0,-27.0,-27.0,73.0,3.0,8.0
91.0,-300.0,-246.0,811.0,0.0,8.0
172.0,-27.0,-465.0,73.0,1.0,8.0
10.0,-27.0,-27.0,73.0,2.0,8.0
-161.0,-57.0,435.0,154.0,3.0,8.0
10.0,-87.0,-27.0,235.0,0.0,8.0
181.0,-57.0,-489.0,154.0,1.0,8.0
-71.0,-240.0,192.0,649.0,2.0,8.0
-152.0,-27.0,411.0,73.0,3.0,8.0
-71.0,186.0,192.0,-503.0,0.0,8.0
10.0,-27.0,-27.0,73.0,1.0,8.0
