val1,val2,val3,last_matrix,first_move_by_Q_learning,Q_table_val
-5,27,-11,3,2,9366.474116924373
-2,1,-2,4,0,9920.119920019999
-3,-12,-3,4,3,9721.812739831581
3,-11,-3,3,0,9840.55888139888
5,-5,-1,3,2,9880.299600299879
0,-5,-4,2,0,9840.55888139888
3,5,-1,1,3,9840.55888139888
4,-8,-2,4,2,9880.299600299879
-9,4,1,2,0,9503.555984125669
3,1,-1,4,1,9880.299600299879
-1,-11,-3,3,0,9761.31560988418
-6,24,-4,4,2,9800.89760418858
8,-1,2,4,1,9761.26159414689
-13,-10,-1,3,0,207.09009028189428
-3,-23,-1,3,3,1239.7236011823732
-5,-9,-1,1,3,9800.897604194965
3,-4,1,4,0,9840.55888139888
-3,1,-1,1,0,9920.119920019999
-10,20,-4,4,0,9721.538577953157
5,-7,-3,1,1,9840.55888139888
1,-11,5,4,1,9761.31560988418
2,13,0,2,0,9721.80676386033
4,-5,4,1,1,9761.206500836422
7,11,1,1,1,9800.897604194965
2,7,-4,1,1,9800.897604194965
2,-1,4,2,1,9840.55888139888
-2,-1,2,2,0,9920.119920019999
-5,2,3,2,0,9800.897604194965
9,14,9,3,2,-9.0
2,-9,-10,1,2,9759.85972683695
-3,22,-5,4,1,9761.31560988418
-5,6,-1,4,0,9840.55888139888
4,20,4,2,0,9800.897604194965
1,7,3,3,0,9840.55888139888
2,0,-12,2,1,0.0
3,-15,-7,4,2,9800.897604194965
1,3,-3,2,1,9880.299600299879
6,-27,-8,2,2,9719.93088822723
-4,-23,4,3,1,9761.315590548687
2,-1,-8,3,1,9800.838856419557
-2,7,-4,4,2,9880.299600299879
0,3,4,1,0,9880.299600299879
-8,11,0,2,2,9761.06445102613
-7,16,-3,2,0,9800.897604194965
3,17,5,4,0,9800.897604194965
-6,27,-6,3,0,9761.315609785615
-7,0,1,2,0,9840.55888139888
0,-12,10,1,0,8320.262572044268
0,-6,-10,2,0,9761.295284282623
4,-7,-6,1,1,9800.897604194965
-2,14,-4,1,1,9800.897604194965
-1,-2,1,3,1,9920.119920019999
-5,3,-3,3,0,9840.55888139888
5,-13,-1,1,2,9800.897604194965
-8,28,-2,4,2,2257.316608471797
-6,15,-4,2,0,9800.897604194963
12,-11,-2,3,1,9719.124556745368
9,-26,-3,4,2,9761.31560988418
9,47,7,2,3,5284.906869320275
8,12,0,3,1,9761.314631112853
6,40,8,4,3,9600.257023838376
-5,37,-11,4,2,9682.3888363128
-2,-9,0,1,1,9800.897531483937
0,34,-12,3,2,1183.7682232649404
-3,14,-1,2,1,9761.31560988418
-5,21,-11,1,0,0.0
4,31,10,2,0,6176.391126940756
-2,-2,2,2,0,9920.119920019999
0,2,6,2,0,9840.55888139888
-4,1,0,3,0,9880.299600299879
4,13,8,4,1,9761.17091030508
-2,0,6,4,0,9840.55888139888
-3,2,1,1,0,9880.299600299879
-3,-21,9,3,3,9761.31560988418
0,4,4,1,0,9880.299600299879
4,-8,-4,2,1,9840.55888139888
3,-4,-3,4,1,9880.299600299879
-7,-9,5,3,0,9761.31560988418
-8,11,-4,2,0,9761.31560988418
0,-5,4,2,1,9840.55888139888
3,-6,-1,1,2,9880.299600299879
9,36,5,1,3,9695.583823043044
1,11,-3,3,1,9761.31560988418
7,7,3,3,3,9800.897604194965
-5,8,7,2,2,9669.75152143587
0,-11,-2,1,3,9761.31345988311
0,4,-4,2,1,9880.299600299879
3,11,5,2,3,9840.55888139888
0,-13,-4,2,0,0.0
-7,-42,9,4,3,-9.0
4,5,-2,1,0,9800.897604194965
-13,31,-3,2,0,9613.198953525312
8,-23,4,1,3,0.0
1,-8,-3,2,0,9840.55888139888
-3,21,5,4,2,7375.185734718993
1,2,5,4,3,9880.299600299879
-2,8,-4,4,2,9880.299600299879
3,3,-1,3,3,9880.299600299879
-1,-16,7,2,3,9761.31560988418
-5,9,-7,4,2,9761.31560988418
-4,12,-10,2,2,9721.81273998002
4,-15,-4,4,2,9840.55888139888
1,26,9,3,2,8727.15198578689
-6,-34,6,1,3,9749.766672052732
-5,0,-1,4,0,9880.299600299879
3,14,3,1,0,9800.897604194965
-1,17,-9,4,1,9761.31560988418
2,-11,-4,2,0,9840.55888139888
-4,-13,8,2,0,9761.305020234518
-3,-17,-5,2,0,9682.3888363128
4,-15,0,2,0,9761.305685281697
2,-2,-8,4,2,9800.897604194965
-14,26,-4,4,0,0.0
-8,-1,-6,4,3,0.0
-5,-1,3,1,0,9840.55888139888
-9,-46,5,2,0,8792.016894372622
2,9,-10,1,1,3450.7134806903596
0,-4,10,3,3,-9.0
-1,-2,9,2,3,9800.88502569945
-5,4,-1,1,0,9880.299600299879
2,10,-4,2,1,9761.307330739919
8,51,8,2,3,6543.35167801976
-1,8,-7,2,1,9800.897602778312
2,1,6,2,1,9840.55888139888
-2,-5,-2,4,3,9840.55888139888
-9,28,1,4,2,0.0
0,4,0,2,0,9840.55888139888
-10,16,4,4,2,8126.262320653179
-3,0,5,3,0,9840.55888139888
-6,-36,12,2,0,0.0
-5,-8,-5,4,0,9619.699126129955
2,23,-6,3,2,9174.705067121082
-9,32,-7,2,2,0.0
-7,5,-7,2,0,7669.925241147553
-9,28,-1,2,2,7515.705415282782
4,43,8,3,0,8714.083241905817
6,25,4,2,0,9756.422890990518
9,8,-3,1,2,9386.529335615549
-3,11,-7,4,0,9800.882899160762
1,6,-9,3,2,9743.71602174429
-1,-13,-3,3,3,9461.239491309181
7,-5,1,1,1,9800.897604194965
-3,-6,-5,1,3,9761.247301381958
-6,51,-6,1,3,7466.349918896405
-4,19,-2,4,2,9761.31560988418
-2,0,2,3,0,9920.119920019999
1,-21,-7,2,2,9721.764442326361
6,7,0,1,0,9800.897604194965
0,11,2,1,0,9761.31560988415
-2,4,-4,1,0,9880.299600299879
-4,5,4,3,2,9761.31560988413
-2,-8,-6,4,2,9761.31560988418
3,-2,-11,4,2,9542.766851447805
-7,2,-1,4,0,9840.55888139888
5,12,3,1,1,9840.55888139888
-4,-20,4,2,1,9800.897604194965
0,-2,-2,2,0,9920.119920019999
5,55,11,3,0,-9.0
0,-6,-6,3,0,9840.55888139888
1,-26,-7,2,3,9682.3888363128
17,-9,1,3,2,0.0
-4,10,4,3,0,9721.812285359869
8,24,6,3,1,9494.749645447482
-5,-17,1,3,1,9761.31560988418
4,-30,-2,4,2,9506.102768137938
6,12,4,1,1,9800.897604194965
0,1,-2,4,1,9920.119920019999
1,5,1,3,0,9840.55888139888
7,44,9,3,0,9601.040440882636
-11,33,-5,1,0,9643.353130095005
1,13,3,2,0,9761.303916506287
0,-19,6,3,2,9569.763775730346
5,-8,3,3,1,9760.514988492503
-2,7,-2,3,1,9840.55888139888
-6,10,-4,4,0,9800.897604194965
-5,34,-11,1,0,6911.124349604048
-3,-6,11,2,3,6561.261665230662
2,-8,4,4,1,9800.897604194965
7,30,-3,3,3,0.0
-10,-33,8,3,0,0.0
-4,22,-6,1,2,9800.897604194965
-7,0,-1,2,0,9840.55888139888
-5,-15,7,2,0,9761.314325675912
6,0,-2,1,1,9840.55888139888
-4,-29,8,3,3,8748.226691776457
11,-45,-11,1,2,0.0
1,4,3,2,0,9880.299600299879
2,-4,0,3,2,9880.299600299879
0,0,4,2,3,9920.119920019999
2,1,0,1,1,9920.119920019999
5,17,3,3,0,9800.897604194965
-5,-7,3,3,0,9840.55888139888
5,11,3,3,1,9840.55888139888
0,-2,-2,2,0,9920.119920019999
-10,-42,4,2,2,7536.1079997897905
-8,-19,2,4,0,9751.433070009765
-8,17,-6,2,0,9721.81273998002
2,6,-2,4,0,9800.897604194965
1,-11,-1,4,3,9761.279372363664
-8,-44,10,3,2,4396.356760104324
9,-17,-3,1,2,9709.303922558593
2,-5,-2,1,0,9880.299600299879
3,0,3,3,1,9880.299600299879
-1,1,-3,4,2,9920.119920019999
-1,-15,-3,3,3,9715.195769285434
-11,53,-7,2,0,9558.376034410096
4,-2,-2,3,1,9880.299600299879
-3,-2,-1,1,0,9880.299600299879
2,10,4,3,0,9840.55888139888
-8,21,-10,2,0,5195.2755778075125
-5,-16,3,2,0,9800.897604062991
2,-3,-4,4,1,9880.299600299879
1,2,1,1,0,9920.119920019999
6,0,2,2,1,9840.55888139888
-3,40,-11,1,2,9680.077133467412
-7,44,-9,4,0,2142.2590828127895
-7,31,-3,4,2,9721.81273998002
4,10,8,4,3,9761.063812594772
4,-7,-2,1,2,9880.299600299879
3,-4,1,1,0,9840.55888139888
-9,-16,1,2,0,9670.48635003896
-2,8,2,4,2,9800.897604194965
12,0,6,1,1,8885.317631060077
2,9,0,2,0,9800.897604186772
-3,4,-5,4,0,9840.55888139888
-4,7,0,4,2,9840.55888139888
1,-6,-3,4,0,9880.299600299879
-4,5,2,4,1,9800.897604194965
8,38,10,3,1,8672.886562127058
0,2,-4,4,1,9880.299600299879
-2,13,0,2,1,9712.071988112431
3,16,5,4,0,9800.897604171285
9,4,-1,3,3,9761.315605181768
4,-3,4,1,1,9800.897604194965
-1,4,-1,4,1,9880.299600299879
-6,20,-2,1,0,9737.71128477603
-11,-67,5,3,0,0.0
12,64,8,3,0,0.0
2,11,0,2,0,9761.31560988418
4,-17,-6,2,1,9800.897604194965
3,32,9,2,3,9361.000693583424
-4,-12,-2,1,3,9747.668979611615
-2,-12,2,4,1,9800.897604194965
10,17,4,1,3,9638.282942178124
-2,-9,2,4,1,9840.55888139888
8,-3,-4,1,1,9761.31560988418
5,-1,-7,1,2,9721.04100898283
-3,-3,-1,4,3,9880.299600299879
-4,-12,2,2,3,9840.55888139888
-3,3,-5,1,0,9840.55888139888
-10,17,0,4,0,9721.81273998002
0,15,-4,1,1,9761.31560988418
-13,-17,5,2,0,8021.447601119144
1,-2,7,1,1,9800.89760334497
-5,4,3,2,0,9800.897602651632
2,14,2,1,2,9761.315435532924
-6,23,-4,1,2,9800.897604194965
7,-8,5,4,1,6391.329593328733
-1,-18,3,3,2,9721.81273998002
4,-23,-6,4,2,9800.897604194965
7,11,-1,3,1,9761.177276417297
2,6,4,2,3,9880.299600299879
2,12,-2,1,3,9761.315609883695
1,-5,3,4,1,9840.55888139888
-8,5,-6,4,0,9721.81273998002
7,-27,-5,3,1,9761.162408297712
6,30,2,3,1,9643.043741029012
8,12,0,3,1,9761.314631112853
-1,0,-3,3,0,9920.119920019999
-2,6,-4,4,2,9880.299600299879
-11,-24,1,3,0,9682.3888363128
2,4,2,1,3,9920.119920019999
-7,-36,3,2,1,9647.665364031142
-1,-22,7,3,1,9721.81273998002
4,-7,6,1,2,9703.154633902846
2,-11,0,1,2,9761.315609883499
-3,6,-11,3,2,9350.870553622546
-4,-23,4,3,1,9761.315590548687
-4,-3,-2,2,0,9840.55888139888
9,7,1,1,1,9800.897603775158
10,-8,-4,4,2,0.0
-2,33,-10,2,1,9230.399642877483
1,-17,1,2,0,9514.074875433025
-6,6,0,2,2,9840.55888139888
-7,-54,11,3,0,0.0
6,19,0,3,0,9721.790483768584
7,19,5,1,3,9663.676459598004
6,-11,-4,1,1,9800.897604194965
-2,-8,-4,4,0,9800.864527153832
-1,-7,1,2,1,9800.897604194965
1,-6,-1,1,0,9840.55888139888
6,-16,-6,1,1,9761.31560988418
5,1,5,3,1,9800.897604194965
1,-15,-15,2,1,9603.777296590695
3,21,5,3,2,9761.315608890365
1,1,-3,4,1,9880.299600299879
3,-19,-7,4,2,9800.897604194965
4,-12,-6,4,1,9800.897604194965
-5,21,-9,4,2,4123.022849537475
5,25,5,3,3,9800.897604194965
4,-2,2,2,1,9840.55888139888
-3,-41,9,1,2,7677.573522281654
3,1,1,4,1,9920.119920019999
-3,-2,1,4,0,9920.119920019999
1,-10,-9,2,0,9761.31560988418
-8,-24,6,4,3,9720.593994791649
-3,10,1,4,0,9761.31560988418
1,3,-9,4,2,9496.257791015356
-1,-12,-7,2,0,9761.304699199909
9,-23,-3,4,1,9137.433916266687
2,26,6,1,3,9721.05160838533
4,-22,-10,1,1,9720.647299786244
-7,-24,3,1,0,9761.31560988418
3,-3,-1,3,2,9920.119920019999
-12,-33,4,2,1,7269.896873000793
1,-9,5,4,1,9800.897604194965
-1,-7,7,3,3,9840.55888139888
-3,-3,1,2,3,9920.119920019999
4,-28,-6,4,0,9761.313830908539
-4,52,-10,2,2,9643.043741029012
11,18,-1,3,1,9071.707394992323
1,-8,3,2,1,9800.809786574911
-7,-18,3,2,0,9800.897604194965
7,-7,-1,4,2,9840.55888139888
-3,-9,3,2,3,9880.299600299879
-3,-8,1,2,1,9840.55888139888
6,-66,-12,2,1,8400.529500507939
-6,7,-4,4,0,9800.897604194965
-5,9,-3,3,0,9840.55888139888
-5,-23,1,3,1,8925.271538817178
-1,-1,3,2,3,9920.119920019999
0,-7,-6,4,0,9800.897604194965
2,-1,2,1,1,9880.299600299879
6,-13,-4,4,1,9800.897604194965
6,15,0,4,3,9663.673605014195
-8,7,0,2,0,9800.897604194965
0,5,2,4,0,9840.55888139888
-3,-6,-1,3,3,9840.55888139888
-5,0,1,3,0,9880.299600299879
-5,-13,1,2,3,9800.897604194965
11,-51,-5,3,2,0.0
1,-10,-1,1,2,9760.754311159675
6,24,-2,1,2,0.0
5,1,1,1,1,9880.299600299879
8,-12,-6,4,2,9675.961821187206
6,53,8,3,3,0.0
-7,-36,3,1,1,9647.665364031142
0,13,0,2,3,9681.918036549398
12,-28,-6,1,2,0.0
3,-1,-3,1,1,9880.299600299879
1,0,-3,4,1,9920.119920019999
-3,-5,-3,2,0,9800.8920014377
3,-1,-1,1,1,9920.119920019999
11,-6,-5,2,1,0.0
9,-6,-3,4,1,9761.31474313362
5,-8,-5,3,1,9800.897604194965
1,15,1,1,2,9701.42304563593
10,-11,-6,1,2,9641.198544780038
-6,18,-6,4,0,9761.315609721045
3,7,5,3,1,9840.55888139888
5,-5,-13,1,1,9408.618563757156
-6,3,2,4,0,9797.43115589722
3,16,3,2,0,9800.897604194965
2,8,0,4,0,9800.897604194965
-14,24,0,4,2,0.0
-2,-6,6,3,0,9840.55888139888
2,-9,-4,4,0,9840.55888139888
7,-7,-5,3,1,9761.31560988418
0,2,-10,4,1,9761.303398318596
-1,11,5,2,0,9761.315608895762
-1,4,-1,4,1,9880.299600299879
4,1,-4,3,1,9800.897604194965
6,-19,-4,4,1,9800.897604194965
-6,-11,4,1,0,9800.897604194965
-1,-8,3,4,1,9840.55888139888
-7,31,-5,3,2,9758.531540461398
10,66,10,2,3,-9.0
0,8,0,3,0,9761.31552885294
-9,23,-1,2,1,9444.381336395314
-2,-3,4,3,0,9880.299600299879
0,0,0,1,0,10000.0
1,1,-3,4,1,9880.299600299879
9,-5,-3,1,1,9449.295503855106
-2,-6,-6,3,0,9800.897604194965
-11,33,-7,4,0,0.0
1,8,7,3,0,9800.897604194965
16,53,6,1,0,3000.695874168358
0,3,2,3,0,9880.299600299879
1,-4,5,3,1,9840.55888139888
-3,-19,5,3,1,9800.897604194965
-2,13,-6,1,1,9800.897604194965
3,-6,-9,1,1,9761.31560988418
1,-19,11,1,0,9567.366640605062
-1,15,-3,2,3,9761.311509805442
4,-1,-2,3,1,9880.299600299879
1,7,-1,3,0,9800.897604194965
6,9,0,4,1,9800.897604194965
4,0,-2,1,1,9880.299600299879
-2,9,2,4,1,9761.315609884
4,13,0,1,0,9761.31531608298
3,30,5,4,3,9543.211825087683
-9,-57,9,3,3,5839.874927007154
4,-12,-6,2,1,9800.897604194965
8,27,2,1,0,9721.81273998002
-6,8,-4,3,0,9800.897604194965
1,0,-3,1,1,9920.119920019999
-1,-2,-1,2,0,9880.299600299879
0,7,4,3,0,9840.55888139888
4,-10,2,2,0,9761.31560988418
3,-12,-1,4,0,9800.897604194965
12,-28,-4,1,2,9680.141378863536
-3,-2,7,1,0,9800.891142512928
4,2,2,1,1,9880.299600299879
-1,9,1,1,1,9761.315257292707
1,20,1,4,2,9594.790248363588
7,-21,-5,4,2,9333.07914929524
-1,-3,1,4,1,9880.299600299879
-3,23,-9,2,2,9749.991251319934
7,9,3,1,1,9800.895111883772
3,-31,-13,1,0,9557.922012823532
-2,1,-2,4,0,9920.119920019999
2,26,4,2,2,9681.48387742338
2,16,-2,3,3,9721.619738505759
5,12,-1,3,1,9760.715433078401
2,-17,-8,1,2,9750.766043907357
4,-6,-8,4,2,8569.477789071643
6,3,-4,1,3,9760.858450042619
-6,-20,4,4,0,9800.897604194965
5,18,-1,3,0,8372.740323473086
11,-14,-5,1,1,9224.75513866779
-3,-40,9,3,2,7717.749601859946
3,9,3,3,3,9880.299600299879
-8,24,-6,3,2,9707.764329489688
3,1,-7,2,2,9758.297504884658
5,-29,-11,4,1,7815.701154840764
-1,-7,3,2,1,9840.55888139888
-2,-23,12,3,1,5947.517142601201
-5,-3,3,2,0,9840.55888139888
-7,-26,7,3,3,9721.476619156261
-2,-6,-2,1,0,9800.897604194965
-3,3,-3,3,0,9880.299600299879
-11,-27,5,4,0,9584.554822261263
3,-1,3,2,1,9840.55888139888
-9,-4,1,3,0,9800.89760317008
5,5,1,2,3,9880.299600299879
-8,-47,14,1,0,0.0
5,-4,-5,4,1,9742.22866744584
-3,26,-9,1,2,9761.31560988418
-5,-3,-1,2,0,9840.55888139888
-2,-16,-10,2,0,9676.135938285639
3,-12,-7,1,1,9800.897604194965
-2,26,-8,4,2,9721.81273998002
6,3,-2,1,1,9800.752433925496
4,-3,6,2,1,9761.31560988418
-7,-49,5,1,3,0.0
2,-7,-4,4,2,9880.299600299879
1,4,-3,1,1,9840.55888139888
-3,20,-9,2,2,9761.31560988418
-7,-12,5,2,0,9761.31560988418
-2,13,-2,3,3,9761.314883572422
1,0,3,3,1,9920.119920019999
2,15,-12,3,1,9507.13435029133
3,4,-3,4,0,9800.897604194959
-3,-1,-3,1,0,9840.55888139846
-1,-4,-1,1,0,9840.55888139888
5,-12,-5,4,1,9800.897604194965
5,-12,-1,3,0,9800.897604194965
3,-1,1,1,1,9880.299600299879
0,0,-4,4,2,9920.119920019999
-3,4,3,1,0,9800.897604194965
-1,24,-13,4,2,8543.955832021118
-8,-4,4,2,0,9679.514323521094
6,-8,-4,4,1,9800.897604194965
2,-2,-2,3,1,9920.119920019999
-11,-30,3,4,0,9721.81273998002
0,-5,2,2,1,9840.55888139888
2,9,6,2,3,9840.55888139888
9,-11,1,4,2,8655.221551015778
-2,3,4,4,0,9840.55888139888
0,4,-2,1,1,9880.299600299879
4,-16,-6,4,1,9800.897604194965
10,-2,-2,1,3,9712.341069019065
-2,4,-4,1,0,9880.299600299879
-2,-12,-4,2,0,9761.31560988418
3,18,7,3,3,9800.897604194965
3,-21,-3,4,2,9721.812378315208
5,0,-3,3,1,9840.55888139888
5,-9,-3,4,1,9840.55888139888
1,-4,-3,4,0,9880.299600299879
-13,55,-3,3,0,0.0
-2,-6,2,2,1,9880.299600299879
5,-17,1,1,2,9721.81273998002
2,7,2,3,0,9840.55888139888
2,4,2,2,3,9920.119920019999
7,-32,-5,1,2,9761.315568935195
-11,72,-9,4,0,2238.719173339477
-4,-10,-2,2,3,9761.315609815952
-5,-35,9,2,3,3144.8725334469777
-2,4,-4,4,0,9880.299600299879
3,15,3,1,0,9800.897604194965
-5,-1,-1,1,0,9840.55888139888
0,24,8,3,1,9346.453528839973
-1,5,-3,1,1,9880.299600299879
-1,-5,1,3,1,9840.55888139888
13,21,3,1,3,6949.6781247921535
1,-4,-7,2,2,9840.55888139888
2,15,2,4,0,9761.315609642275
-3,0,-5,3,0,9840.55888139888
2,15,-2,4,3,9718.654837625616
-5,26,-3,4,2,8884.336650477126
-4,3,-4,4,0,9840.55888139888
2,11,0,1,0,9761.31560988418
3,-1,-5,4,1,9840.55888139888
-12,22,-6,2,0,0.0
6,12,4,1,1,9800.897604194965
1,1,-1,2,1,9920.119920019999
3,0,-7,3,1,9800.89760417504
-9,-37,11,3,3,9603.777296590695
2,18,0,2,0,9682.38883137451
1,16,-3,4,3,9721.57496267019
-8,38,-6,4,1,0.0
-10,38,-8,2,0,9643.043741029012
0,9,4,3,0,9800.89760418765
6,1,4,1,1,9800.897604194965
4,-4,4,2,1,9800.897604194965
-5,18,-9,1,0,9721.81273998002
1,1,-3,2,1,9880.299600299879
-5,6,-5,2,0,9800.897604194965
1,18,5,1,0,9640.482464567694
4,8,0,2,3,9840.55888139888
9,-34,-5,1,1,9721.81273998002
1,-1,-7,4,2,9840.55888139888
-4,-25,4,3,1,9761.220649469918
-5,-26,7,4,0,9761.31560988418
1,36,7,3,2,0.0
-4,-14,-2,3,1,9590.10246037953
7,-4,3,2,2,9761.31560988418
0,2,2,2,0,9920.119920019999
-1,7,1,3,2,9800.684602411875
-2,-4,-6,1,0,9800.892867360635
6,-7,-2,3,1,9840.55888139888
-2,10,0,2,1,9761.31560986446
-7,-6,3,4,0,9800.897604194965
-2,4,-2,1,2,9920.119920019999
6,1,2,3,1,9840.55888139888
2,-6,-2,4,0,9880.299600299879
-10,-1,2,1,0,9736.934962051955
-1,1,3,3,0,9880.299600299879
5,18,3,2,0,9800.897604194965
5,9,-1,1,3,9800.897604194965
6,-12,2,4,2,9761.31560988418
4,2,-6,1,1,9761.31560988418
-5,-10,5,1,0,9800.897604194965
-9,-15,5,3,0,9721.81273998002
-2,3,12,3,2,7052.460168048707
-3,15,-3,4,1,9800.897604194965
-15,-68,5,3,0,0.0
-3,8,-1,4,1,9840.55888139888
3,-5,3,2,1,9800.897604194965
-3,-5,3,1,0,9880.299600299879
8,10,6,3,1,8676.838901670357
-6,8,10,2,3,0.0
-1,-9,-5,3,0,9800.895186014048
-4,13,-2,2,1,9800.897604194965
-6,5,-2,4,0,9840.55888139888
4,11,8,1,1,9761.315609864316
1,0,-1,1,1,9960.02
-6,-11,-2,1,3,0.0
5,8,1,3,1,9840.55888139888
0,0,2,3,3,9960.02
5,-5,-1,3,2,9880.299600299879
0,16,6,2,0,9562.723962366674
-7,4,1,2,2,9800.897604185207
1,0,1,1,1,9960.02
-8,-14,4,4,3,9761.31409721134
3,6,-5,4,1,9761.31560988418
2,0,0,2,1,9960.02
2,1,0,4,1,9920.119920019999
0,-12,-2,3,0,9761.315357408981
6,20,2,1,0,9761.315609846295
2,7,4,4,3,9880.299600299879
-9,-26,3,2,3,9761.31560988418
0,7,2,2,0,9800.897604194965
-7,-18,7,3,3,9712.543510680518
-3,13,-3,4,1,9800.897604194965
11,-5,-3,3,3,6919.632147113759
8,-6,2,4,1,9761.31560988418
8,9,0,1,0,9761.31560988418
8,-17,-4,2,1,9761.315100386695
7,2,-5,4,3,9707.446187490466
0,-1,4,2,1,9880.299600299879
5,1,-1,1,1,9840.55888139888
0,-7,4,1,1,9840.55888139888
3,9,5,3,1,9840.55888139888
-5,16,-1,4,0,9761.315578171378
-7,-11,5,3,0,9761.315530169502
2,5,0,3,0,9840.55888139888
3,18,-3,2,1,9647.95747491029
-6,-5,4,3,0,9800.897604194965
-1,-13,7,4,1,9800.897604194957
4,-17,-4,1,0,9800.897604194965
7,-7,3,1,2,9761.31560988418
-2,19,-6,1,1,9761.31560988418
6,24,2,3,3,9658.117549465242
1,-10,1,4,2,9760.676465283761
0,8,10,2,3,9751.448998797438
1,27,3,4,0,8951.726453252639
-1,-6,7,3,3,9840.55888139888
0,15,8,2,0,9761.31560988418
0,-5,-4,1,0,9840.55888139888
7,-18,-3,1,1,9800.897604194965
5,1,3,2,1,9840.55888139888
0,-14,10,3,3,9721.725846776659
9,37,5,3,1,8325.661802872202
0,-6,-4,4,0,9840.55888139888
-6,-11,-2,1,3,0.0
7,24,1,1,3,9498.067831542425
-3,30,7,4,0,-9.0
-6,-2,-6,3,0,9721.653805946804
10,-18,-2,1,2,9761.3155938757
3,-9,-5,4,1,9840.55888139888
5,-16,-5,1,1,9800.897604194965
3,-19,11,1,1,9584.0599403119
5,-18,-7,4,2,9761.31560988418
2,3,0,3,0,9880.299600299879
-6,-10,0,2,0,9800.897604194965
5,14,3,3,3,9840.55888139888
4,21,0,3,0,9682.38883583766
3,12,3,4,0,9840.55888139888
-5,12,-1,3,0,9800.897604194965
-6,-44,8,2,3,9677.25238501047
6,-7,-4,4,1,9800.897604194748
4,5,-2,1,0,9800.897604194965
-1,-5,-5,1,0,9840.55888139888
-2,23,-4,1,1,2424.839680397667
-8,-29,8,4,1,0.0
1,12,-11,4,0,6140.39069579181
-5,-8,1,2,0,9840.55888139888
9,-52,-7,2,0,0.0
-1,-3,3,4,3,9920.119920019999
-4,1,-6,1,0,9800.897604194965
1,-11,-13,4,2,0.0
1,-7,-7,4,2,9840.55888139888
1,-4,-1,1,0,9880.299600299879
-3,-1,1,3,0,9920.119920019999
3,61,17,3,0,0.0
4,4,-12,4,0,5111.982456661276
-9,34,-1,4,2,0.0
0,-36,6,1,2,9576.849948277024
-12,13,0,2,2,7950.477087817715
-3,-12,1,2,1,9800.897604194965
-4,10,0,3,1,9800.897604194965
-1,12,-5,2,1,9800.897604194965
2,7,6,3,3,9840.55888139888
-10,41,-8,3,0,0.0
8,-20,-2,2,2,9761.315609869456
6,-4,2,1,1,9800.897604194965
1,4,-5,1,1,9840.55888139888
-14,70,-8,4,2,0.0
1,-1,5,3,1,9840.55888139888
-5,-22,5,2,3,9800.897604194965
2,1,-4,3,1,9840.55888139888
0,25,10,3,2,9465.542912036275
-10,42,0,2,1,9384.667330477578
6,-27,-4,2,2,9761.31560988418
0,-6,-2,3,0,9840.55888139888
9,30,5,3,3,9721.81273998002
2,6,0,4,0,9840.55888139888
-2,19,-2,4,1,9667.843963850732
-3,-3,-1,3,3,9880.299600299879
-5,-44,9,3,0,-9.0
-6,7,-6,2,0,9759.549163187463
4,8,4,2,1,9840.55888139888
2,0,4,4,1,9880.299600299879
3,-22,1,4,1,6353.2441582059255
-3,-23,5,4,1,9761.31560988418
-4,1,4,4,0,9800.897604194965
2,-12,-4,2,0,9840.55888139888
8,5,-2,1,1,9761.315609883994
-4,-16,-4,3,0,9308.960592608757
-3,-1,1,1,0,9920.119920019999
-4,-5,2,1,0,9880.299600299879
4,1,2,3,1,9880.299600299879
-6,1,-2,2,0,9840.55888139888
2,7,-4,4,1,9800.897604194965
-2,-21,10,3,3,9721.775920488886
-2,-11,4,1,1,9840.55888139888
6,-5,-4,3,1,9800.897604194965
4,-10,-6,3,1,9800.897604194965
4,-1,-4,1,1,9840.55888139888
8,-9,-6,4,1,9620.870084618728
-1,7,-7,4,2,9840.55888139888
4,31,10,1,0,6176.391126940756
6,-65,-10,4,0,0.0
-2,-8,-2,1,3,9800.897604194965
-4,-11,2,3,3,9840.55888139888
-4,-1,-2,2,0,9840.55888139888
0,-12,-8,4,0,9761.315604913774
0,4,0,4,0,9840.55888139888
2,-11,2,4,2,9760.402527552824
0,-6,10,3,3,9761.31560988418
-2,-3,-2,2,0,9840.55888139888
-8,10,0,4,2,9761.304466564847
-4,7,4,3,2,9761.304802490979
2,6,2,2,0,9880.299600299879
0,3,0,4,0,9840.55888139888
-6,9,-2,2,0,9840.55888139888
-2,2,2,4,0,9880.299600299879
-2,-5,-8,4,0,8771.493058826385
2,-8,0,4,0,9800.897603216587
0,9,6,2,0,9800.897604183301
-4,-40,14,3,3,0.0
3,-1,-1,3,1,9920.119920019999
0,8,2,4,0,9800.897604194965
-2,15,-4,1,1,9800.897604194965
6,-50,-12,4,2,0.0
8,-13,-4,1,2,9760.321172504735
-2,8,-2,1,1,9840.55888139888
-3,-10,5,3,0,9840.55888139888
3,12,-7,1,1,0.0
1,8,-7,1,2,9761.312045242654
-3,0,-5,2,0,9840.55888139888
8,13,2,3,1,9800.897604194965
-3,4,3,3,0,9800.897604194965
3,15,9,3,1,9760.482540628835
-8,-45,10,2,0,0.0
-1,10,-3,2,1,9800.897604194417
2,2,0,4,3,9920.119920019999
10,24,4,3,3,0.0
0,12,2,3,0,9761.31560988418
